ItemID,Sentiment,SentimentSource,SentimentText
1366,0,Sentiment140,Awww cmon moodswings..
1367,0,Sentiment140,babe i miss you! How was wet n' wild?
1368,0,Sentiment140,baby ethans leaving for the PI tomorrow.
1369,0,Sentiment140,baby. I'm so sorry your back hurts. Maybe when you come here i can oil you up and rub you down ;)
1370,0,Sentiment140,back freakin hurts.
1371,1,Sentiment140,back from shower.
1372,0,Sentiment140,back to college for me now havnt had any sleep very tierd! hope its nice and sunny 2day
1373,1,Sentiment140,back to hotel. time to start work
1374,0,Sentiment140,back to maths. i wish i could stab it. but at least i have another red bull
1375,0,Sentiment140,BB is on again soon..... ARGH!!
1376,1,Sentiment140,BBL ppl ~ have to go to school~
1377,0,Sentiment140,being grounded sucks
1378,0,Sentiment140,belllly ache.
1379,0,Sentiment140,bestee went to get pamperd wit out me (sike) she invited me but me not in the mood. i still &lt;3 her tho!!!!
1380,0,Sentiment140,#NAME?
1381,1,Sentiment140,Bethenny Frankel Starred In Hollywood Hills 90028 http://tinyurl.com/qytxx4
1382,0,Sentiment140,big giant fail on my part this morning.
1383,0,Sentiment140,bit disapponted with new DM album. Hope it's a grower.
1384,0,Sentiment140,"blah, my legs still hurt.. stupid steven. XD"
1385,0,Sentiment140,blonde moment @Sammy_Bunny thihi
1386,0,Sentiment140,"Blonde moment, apparently i booked the tickets for tomorrow not today. Hm...oh well till tomorrow."
1387,0,Sentiment140,Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
1388,0,Sentiment140,body shop 2morrow. Side veiw mirror is still MIA. SMH at $400 price tag.
1389,0,Sentiment140,BOO. I always miss the good stuff!
1390,0,Sentiment140,boooo! My iPhone is dying!
1391,0,Sentiment140,#NAME?
1392,0,Sentiment140,bored in work! Bleeehhh just had chilli for lunch
1393,0,Sentiment140,bored&amp;&amp;my foot is killing me. hopefully I can still go to sandhills this weekend!!making my RAMEN N00DLES so I can take my medicine. brb
1394,0,Sentiment140,bored..i've sat inside this house the past 2 days...sucky
1395,1,Sentiment140,bored..yo!
1396,1,Sentiment140,boring.. wait! i will comment on my friend in FS frst! ;
1397,0,Sentiment140,bout to leave NY bak to CT--damn I been comin out here err day this week! Lol smh jus makin quik stops handlin bizzz
1398,1,Sentiment140,bout to party in a tent
1399,0,Sentiment140,"Boys are stupid, clingy puppies who need to be kicked sometimes"
1400,1,Kaggle,"' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad."
1401,0,Sentiment140,broken again -.-
1402,0,Sentiment140,broken bones suck
1403,0,Sentiment140,broken hearts will heal with time...
1404,0,Sentiment140,"Bron It's okay, next year"
1405,1,Sentiment140,brooklyn bridge for the first time ever. yay life =D
1406,0,Sentiment140,brug says swine flu reached manila. Now the I don't have a reason for the JB to come here as refuge from h1n1!!! (
1407,0,Sentiment140,bummer. .. what happened to wednesday nights??
1408,0,Sentiment140,Bus only just arrived. was sposed to be here 25 mins ago. Cant wait till i can drive again so i dnt have to rely on busses.
1409,1,Sentiment140,"But caught Bullet Boys, Trixter (Pete was great), LA Guns AND Kix (who stole the show). Hung out backstage like a real rock and roller."
1410,0,Sentiment140,but i love that show @ohai_audrey ...
1411,0,Sentiment140,"but idk, he like doesn't even want to be my friend,? Cause i'm trippin? Idk. It's his fault. And i can't handle it. Ughh. I Wanna Move!"
1412,0,Sentiment140,but not with Karen anymore
1413,0,Sentiment140,But pretty good acting for 4 year old. I was impressed.
1414,0,Sentiment140,#NAME?
1415,0,Sentiment140,but why not? @kathrynYO
1416,0,Sentiment140,but youre taking steps to change it!
1417,0,Sentiment140,bye baby. up next= one way ticket to hawaii. weird.
1418,0,Sentiment140,byee guysss
1419,0,Sentiment140,calculus exam
1420,0,Sentiment140,"I dnt knw, i feel lke i shuld try."
1421,0,Sentiment140,i dnt want it! Just revenge.
1422,0,Sentiment140,i don't feel good. I want some partyrings &amp;&amp; starbucks
1423,0,Sentiment140,i dont fell happy right now
1424,0,Sentiment140,i dont know wer we went wrong
1425,0,Sentiment140,i don't know what to put.
1426,0,Sentiment140,i don't know why but i'm really sad and worried at the moment.
1427,1,Sentiment140,I DON'T KNOW WHY I CAN'T DM FROM MY PHONE. THIS SUCK.
1428,0,Sentiment140,i don't know why i'm sad and worried at the moment. i really don't know.
1429,0,Sentiment140,i don't like crying.
1430,0,Sentiment140,I don't think my dog is gonna make it past the night
1431,0,Sentiment140,i dont think yoru there... bummma
1432,0,Sentiment140,I don't wanna be at work right now. I'm sooo tired and a smidge hungover
1433,0,Sentiment140,I don't wanna be sick
1434,0,Sentiment140,i dont wanna do this im gunna cry
1435,0,Sentiment140,I don't wanna go to work.... Tired and I miss my papi
1436,0,Sentiment140,i don't want school anymoreee.
1437,0,Sentiment140,I dunno what to do now.
1438,0,Sentiment140,i failed my math final part #2 i hate calculus nowwww !
1439,0,Sentiment140,i feel bad .MewithoutYou.
1440,0,Sentiment140,i feel just like my car inside banged up and sad maybe its meant for me to get a new can i borrow some cash ..anyone? anyone?
1441,0,Sentiment140,I feel like a horrible human being. I didn't take the dog out when I was supposed too!
1442,0,Sentiment140,I feel like crap.
1443,0,Sentiment140,i feel like crawling into my bed under my covers listening to my ipod and having a cry session..
1444,0,Sentiment140,I feel like my ipod is gonna die on me today. (The apple of my eye-double pun)
1445,0,Sentiment140,i feel really alone.
1446,0,Sentiment140,i fell down the stairs again... i officially hate curvy staircases. they're nothing but bad news.
1447,0,Sentiment140,"i felt so sick today, had a sore throat and had to go to a doctors appointment.. i just wanna rest"
1448,1,Sentiment140,I finally have updated from a computer. THANK YOU DAD
1449,0,Sentiment140,I forgot to bring my new Allegra D 12 hour to work today... so Singulair and I are flying solo today!
1450,0,Sentiment140,i forgot to tell you guys that I didnt make the cheer team gggrr!!
1451,0,Sentiment140,i got banned forever from cp mimo dosnt that suck?
1452,0,Sentiment140,i got ill and tomorrow i•À_ve got birthday...
1453,0,Sentiment140,i got sunburnt 2day....In Blackpool :O lol my little boy had fun tho....chucking water on me lol
1454,0,Sentiment140,I GUESS I DONT HAVE A BOYFRIEND!!!!!!
1455,0,Sentiment140,I guess I wouldn't be a true Cleveland sports fan without years of collapse and disappointment
1456,0,Sentiment140,I guess i'll be home... while everyone is at BDay Bash having the time of their lives... with DRAKE! :'(
1457,0,Sentiment140,i guess it got you more time to work rofl
1458,0,Sentiment140,I hat3 seeing friends breakup.....im sorry frankus
1459,0,Sentiment140,I hate goodbyes.
1460,0,Sentiment140,i hate having to change driving instructor... new one has dented my confidence slightly...
1461,0,Sentiment140,I hate having to work weekend duty.
1462,0,Sentiment140,i hate him.
1463,0,Sentiment140,i hate it! he's mad at me again!
1464,0,Sentiment140,i hate lightening.
1465,0,Sentiment140,I hate not having anyone to talk to.
1466,0,Sentiment140,I hate pain
1467,0,Sentiment140,I hate summerschool! @santospattyy have fun at work even though you're getting off at 10? @iwho doooit! I'll visitt you my fobby friend!
1468,0,Sentiment140,i hate the cold weather.
1469,0,Sentiment140,BBC: Champion Nadal out of Wimbledon http://news.bbc.co.uk/sport2/hi/tennis/8085394.stm
1470,1,Sentiment140,Be careful... white at a BBQ is a high risk. But the dress is really awesome! http://lookbook.nu/look/154056
1471,1,Sentiment140,Beautiful day here on StT. Bout to head to Magens Bay- soak up some sun. Loove Saturdayss.
1472,1,Sentiment140,"Beboing, Twitteringinging, TVing! dihd i say i luv twilight yet? Wel... I LUV TWILIGHT!"
1473,0,Sentiment140,"because Boston (and fine ass Eddie House, #whocangetit, by the way) lost last nite. Boo Orlando! LA/Cle in the finals, baby!"
1474,0,Sentiment140,"because I'm a safe person, my ego was a little damaged. After a lil reboot, I'll be back to my usual Harlem swagg!"
1475,0,Sentiment140,becca told me i would start to feel better after food. Still stressing about this exam...more revision in a bit.
1476,0,Sentiment140,becomming a fan of bubble shirts...Haha they dont make me look as chubby
1477,0,Sentiment140,been a crappy day...
1478,0,Sentiment140,being a girl stinks. Grrrrrrrrrr
1479,0,Sentiment140,Being forced into bed. Guess I'll have to wait until moring here for Niley news (I'm in UK so )
1480,0,Sentiment140,"- big day of putting in a dock tomorrow. 60 degress outside, but the water will be much colder than that!"
1481,0,Sentiment140,bio. physics. math. health. filipino. english. elections. help me i'm drowning in school work.
1482,0,Sentiment140,blah blah blah... I'm perfect for you and you know it.
1483,0,Sentiment140,Blesh. No feedback. And no one in my house will tell me. Sheesh.
1484,0,Sentiment140,bluetooth still doesn't work on iphone 3.0. pile of knob sackage!
1485,0,Sentiment140,boo (but will I listen?)
1486,0,Sentiment140,boo for the first day of classes...summer classes! ughhhh has anyone ever had boob cramps? lol
1487,0,Sentiment140,"boo hoo- trying to open my email, it's not working, grrrr!"
1488,0,Sentiment140,boo you suck...but thanks for one thing today and can't wait for the rest of the week...
1489,0,Sentiment140,bored and no one is talking anymore.
1490,0,Sentiment140,bored..... sad.... no one tweeting...
1491,0,Sentiment140,bored.wish I had somewhere 2 go.ha
1492,0,Sentiment140,BOREDD I WANT TO GO HOMMMMME.
1493,0,Sentiment140,Boring English Coursework.
1494,0,Sentiment140,BOSS marah coz i steal a few puff......
1495,0,Sentiment140,Boston and Atlanta both out...my vote goes to the Nuggets for NBA Champions! http://plurk.com/p/ug96m
1496,1,Sentiment140,- bouta' watch mall cop
1497,0,Sentiment140,brandon why do you work so much?
1498,0,Sentiment140,breaking into pieces...waited all that time 4 what N.A.S.
1499,0,Sentiment140,bringing my lovely back home. Sucks. Great day. I love her. Steven later.
1500,0,Sentiment140,"British weather is back i see! Oh well Birtney, london and ciaraaaa in 5 dayssss"
1501,0,Sentiment140,bryan wants on right now. if i can get on when hes done i will. TXT MEEEEEE!
1502,0,Sentiment140,but theres always tomorrow..
1503,0,Sentiment140,caffine headache now lol follow @peterfacinelli @gilbirmingham @billy_burke
1504,1,Sentiment140,' camp in confirming that he will be in San Diego this fall for the PRSSA Convention. haha.
1505,0,Sentiment140,can I tweet yet? My phone was jus buggin
1506,1,Sentiment140,#NAME?
1507,0,Sentiment140,can some one pleease tell me how to work out the total surface area of a square pyramid?
1508,0,Sentiment140,cannot hear the new song due to geographic location. i am geographically undesirable. and tune-less
1509,0,Sentiment140,Cant do this anymore
1510,0,Sentiment140,cant drive yet but that dont matter Im gonna learn bout cars and motorbikes.
1511,0,Sentiment140,can fuck I also have to read NIGHT!!
1512,0,Sentiment140,can I go and sit in my own little corner
1513,0,Sentiment140,can someone buy me adrink? Faaa real!!!!!
1514,0,Sentiment140,- can someone run with me to Newport ? Don't wanna take the ride myself
1515,1,Sentiment140,Can yah figure it outt?!
1516,0,Sentiment140,can`t believe i missed out on a day of swimming at nikki`s!
1517,0,Sentiment140,can't believe the jumpers are gone...i'm really depressed now.
1518,0,Sentiment140,cant do it!
1519,0,Sentiment140,can't ever find parking
1520,0,Sentiment140,cant fall back asleep.
1521,0,Sentiment140,can't get on the net on my phone
1522,0,Sentiment140,can't go swimming 2 day..mabey tomorrow..
1523,0,Sentiment140,cant leave because my dad is in the bathroom...
1524,0,Sentiment140,cant listen to www.ZIPFM.net on my mac
1525,1,Sentiment140,Can't see his copper green guys though.. http://tinyurl.com/ppc4cq
1526,0,Sentiment140,cant sleep .. wishin i was wit @jimmyrobinson07 i love youu .. good nite twitters!!
1527,0,Sentiment140,cant sleep because my dumb arms itch so bad. FML i cant wait to go to the doctors
1528,1,Sentiment140,"Can't sleep... Must be the time change, right? &lt;3"
1529,1,Sentiment140,can't stop smiling after talking to him all day... ...Why couldn't I have met him months ago?!?
1530,1,Sentiment140,Cant waiit! xxx.
1531,1,Sentiment140,can't wait 'til wednesday!!!! &lt;3 CHAMPSSSS!!!!
1532,0,Sentiment140,cant wait till later!!!!!!!!!!! gonna sit here and play ps2 then prob watch the phillies then eat dinner then the best part of the day!
1533,1,Sentiment140,can't wait to get my share of her check today. Lol
1534,1,Sentiment140,cause i'm happy but disappointed my car is messing up.....my poor baby. now i'm hungry with no way to get food. What's in this house?????
1535,0,Sentiment140,"cavs lost, and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well, LETS GO BROWNS!"
1536,1,Sentiment140,#NAME?
1537,0,Sentiment140,charade is over.Sammy Sosa supposedly tested positive in 2003 for a performance enhancing drug. My childhood hero is officially disgraced
1538,1,Sentiment140,Charging phone
1539,0,Sentiment140,cheer me up;
1540,0,Sentiment140,cheese and pickle sandwich with too much pickle = urgh!!
1541,1,Sentiment140,chillin!!!!
1542,1,Sentiment140,Chinese for dinner and working on a cool website template. So proud of myself.
1543,0,Sentiment140,chop my hand off please! Advil isn't working
1544,1,Sentiment140,-- choppin it up w/ @auchboogie i love you
1545,0,Sentiment140,Cleveland @MsJBell Congrats Orlando
1546,0,Sentiment140,clouds are rolling in....
